"occurrenceID","eventID","measurementType","measurementValue","measurementUnit"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:459","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:460","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:461","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:462","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:463","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:464","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:465","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:466","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:467","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:468","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:469","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:470","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:471","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:472","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:473","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","pH",8.17,"pH"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:431","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:432","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:433","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:434","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:435","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:436","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:437","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:438","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:439","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:440","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:441","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:442","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:443","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:444","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:445","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:446","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:447","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:448","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:449","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:450","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:451","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:452","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:453","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:454","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:455","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:456","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:457","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:458","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:459","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:460","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:461","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:462","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:463","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:464","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:465","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:466","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:467","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:468","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:469","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:470","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:471","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:472","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:473","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NH4",1.59193423150525,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:431","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:432","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:433","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:434","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:435","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:436","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:437","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:438","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:439","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:440","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:441","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:442","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:443","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:444","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:445","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:446","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:447","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:448","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:449","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:450","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:451","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:452","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:453","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:454","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:455","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:456","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:457","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:458","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:459","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:460","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:461","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:462","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:463","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:464","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:465","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:466","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:467","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:468","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:469","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:470","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:471","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:472","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:473","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO2",0.0476624653615803,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:431","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:432","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:433","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:434","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:435","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:436","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:437","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:438","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:439","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:440","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:441","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:442","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:443","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:444","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:445","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:446","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:447","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:448","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:449","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:450","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:451","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:452","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:453","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:454","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:455","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:456","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:457","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:458","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:459","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:460","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:461","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:462","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:463","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:464","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:465","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:466","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:467","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:468","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:469","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:470","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:471","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:472","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:473","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","NO3",0.987730366644363,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:431","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:432","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:433","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:434","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:435","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:436","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:437","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:438","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:439","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:440","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:441","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:442","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:443","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:444","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:445","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:446","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:447","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:448","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:449","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:450","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:451","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:452","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:453","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:454","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:455","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5:456","DIMAR:CCCP:EXP.PACIFICO:2018:BME34C5","PO4",0.105718085106383,"µM"
